Date,Room,Age Group,Time,Num_Children,Ratio,Staff_Needed
2022-01-05,Dinosaur Stomp,Pre-K,13:30:00,9,12,2
2022-01-05,Dinosaur Stomp,Pre-K,14:00:00,9,12,2
2022-01-05,Dinosaur Stomp,Pre-K,14:30:00,9,12,2
2022-01-05,Dinosaur Stomp,Pre-K,15:00:00,9,12,2
2022-01-05,Dinosaur Stomp,Pre-K,15:30:00,9,12,2
2022-01-05,Dinosaur Stomp,Pre-K,16:00:00,9,12,2
2022-01-05,Dinosaur Stomp,Pre-K,16:30:00,8,12,2
2022-01-05,Dinosaur Stomp,Pre-K,17:00:00,7,12,2
2022-01-05,Wild Things,Preschool,07:30:00,2,10,2
2022-01-05,Wild Things,Preschool,08:00:00,4,10,2
2022-01-05,Wild Things,Preschool,08:30:00,4,10,2
2022-01-05,Wild Things,Preschool,09:00:00,6,10,2
2022-01-05,Wild Things,Preschool,09:30:00,6,10,2
2022-01-05,Wild Things,Preschool,10:00:00,6,10,2
2022-01-05,Wild Things,Preschool,10:30:00,6,10,2
2022-01-05,Wild Things,Preschool,11:00:00,6,10,2
2022-01-05,Wild Things,Preschool,11:30:00,6,10,2
2022-01-05,Wild Things,Preschool,12:00:00,6,10,2
2022-01-05,Wild Things,Preschool,12:30:00,6,10,2
2022-01-05,Wild Things,Preschool,13:00:00,6,10,2
2022-01-05,Wild Things,Preschool,13:30:00,6,10,2
2022-01-05,Wild Things,Preschool,14:00:00,6,10,2
2022-01-05,Wild Things,Preschool,14:30:00,5,10,2
2022-01-05,Wild Things,Preschool,15:00:00,5,10,2
2022-01-05,Wild Things,Preschool,15:30:00,4,10,2
2022-01-05,Wild Things,Preschool,16:00:00,4,10,2
2022-01-05,Wild Things,Preschool,16:30:00,2,10,2
2022-01-06,Dinosaur Stomp,Pre-K,07:30:00,2,12,2
2022-01-06,Dinosaur Stomp,Pre-K,08:00:00,8,12,2
2022-01-06,Dinosaur Stomp,Pre-K,08:30:00,9,12,2
2022-01-06,Dinosaur Stomp,Pre-K,09:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,09:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,10:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,10:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,11:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,11:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,12:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,12:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,13:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,13:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,14:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,14:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,15:00:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,15:30:00,10,12,2
2022-01-06,Dinosaur Stomp,Pre-K,16:00:00,9,12,2
2022-01-06,Dinosaur Stomp,Pre-K,16:30:00,8,12,2
2022-01-06,Dinosaur Stomp,Pre-K,17:00:00,7,12,2
2022-01-06,Dinosaur Stomp,Pre-K,17:30:00,1,12,2
2022-01-06,Wild Things,Preschool,07:30:00,1,10,2
2022-01-06,Wild Things,Preschool,08:00:00,1,10,2
2022-01-06,Wild Things,Preschool,08:30:00,2,10,2
2022-01-06,Wild Things,Preschool,09:00:00,2,10,2
2022-01-06,Wild Things,Preschool,09:30:00,2,10,2
2022-01-06,Wild Things,Preschool,10:00:00,2,10,2
2022-01-06,Wild Things,Preschool,10:30:00,2,10,2
2022-01-06,Wild Things,Preschool,11:00:00,2,10,2
2022-01-06,Wild Things,Preschool,11:30:00,2,10,2
2022-01-06,Wild Things,Preschool,12:00:00,2,10,2
2022-01-06,Wild Things,Preschool,12:30:00,2,10,2
2022-01-06,Wild Things,Preschool,13:00:00,2,10,2
2022-01-06,Wild Things,Preschool,13:30:00,2,10,2
2022-01-06,Wild Things,Preschool,14:00:00,2,10,2
2022-01-06,Wild Things,Preschool,14:30:00,2,10,2
2022-01-06,Wild Things,Preschool,15:00:00,2,10,2
2022-01-06,Wild Things,Preschool,15:30:00,2,10,2
2022-01-06,Wild Things,Preschool,16:00:00,2,10,2
2022-01-06,Wild Things,Preschool,16:30:00,2,10,2
2022-01-06,Wild Things,Preschool,17:00:00,1,10,2
2022-01-07,Dinosaur Stomp,Pre-K,07:30:00,2,12,2
2022-01-07,Dinosaur Stomp,Pre-K,08:00:00,5,12,2
2022-01-07,Dinosaur Stomp,Pre-K,08:30:00,8,12,2
2022-01-07,Dinosaur Stomp,Pre-K,09:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,09:30:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,10:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,10:30:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,11:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,11:30:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,12:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,12:30:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,13:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,13:30:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,14:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,14:30:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,15:00:00,10,12,2
2022-01-07,Dinosaur Stomp,Pre-K,15:30:00,9,12,2
2022-01-07,Dinosaur Stomp,Pre-K,16:00:00,9,12,2
2022-01-07,Dinosaur Stomp,Pre-K,16:30:00,7,12,2
2022-01-07,Dinosaur Stomp,Pre-K,17:00:00,5,12,2
2022-01-07,Dinosaur Stomp,Pre-K,17:30:00,2,12,2
2022-01-07,Wild Things,Preschool,07:30:00,1,10,2
2022-01-07,Wild Things,Preschool,08:00:00,2,10,2
2022-01-07,Wild Things,Preschool,08:30:00,2,10,2
2022-01-07,Wild Things,Preschool,09:00:00,2,10,2
2022-01-07,Wild Things,Preschool,09:30:00,2,10,2
2022-01-07,Wild Things,Preschool,10:00:00,2,10,2
2022-01-07,Wild Things,Preschool,10:30:00,2,10,2
2022-01-07,Wild Things,Preschool,11:00:00,2,10,2
2022-01-07,Wild Things,Preschool,11:30:00,2,10,2
2022-01-07,Wild Things,Preschool,12:00:00,2,10,2
2022-01-07,Wild Things,Preschool,12:30:00,2,10,2
2022-01-07,Wild Things,Preschool,13:00:00,2,10,2
2022-01-07,Wild Things,Preschool,13:30:00,2,10,2
2022-01-07,Wild Things,Preschool,14:00:00,2,10,2
2022-01-07,Wild Things,Preschool,14:30:00,2,10,2
2022-01-07,Wild Things,Preschool,15:00:00,2,10,2
2022-01-07,Wild Things,Preschool,15:30:00,2,10,2
2022-01-07,Wild Things,Preschool,16:00:00,2,10,2
2022-01-07,Wild Things,Preschool,16:30:00,2,10,2
2022-01-07,Wild Things,Preschool,17:00:00,1,10,2
2022-01-10,Dinosaur Stomp,Pre-K,06:30:00,1,12,2
2022-01-10,Dinosaur Stomp,Pre-K,07:00:00,1,12,2
2022-01-10,Dinosaur Stomp,Pre-K,07:30:00,3,12,2
2022-01-10,Dinosaur Stomp,Pre-K,08:00:00,5,12,2
2022-01-10,Dinosaur Stomp,Pre-K,08:30:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,09:00:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,09:30:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,10:00:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,10:30:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,11:00:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,11:30:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,12:00:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,12:30:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,13:00:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,13:30:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,14:00:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,14:30:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,15:00:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,15:30:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,16:00:00,9,12,2
2022-01-10,Dinosaur Stomp,Pre-K,16:30:00,8,12,2
2022-01-10,Dinosaur Stomp,Pre-K,17:00:00,5,12,2
2022-01-10,Dinosaur Stomp,Pre-K,17:30:00,1,12,2
2022-01-10,Wild Things,Preschool,07:30:00,2,10,2
2022-01-10,Wild Things,Preschool,08:00:00,2,10,2
2022-01-10,Wild Things,Preschool,08:30:00,2,10,2
2022-01-10,Wild Things,Preschool,09:00:00,2,10,2
2022-01-10,Wild Things,Preschool,09:30:00,2,10,2
2022-01-10,Wild Things,Preschool,10:00:00,2,10,2
2022-01-10,Wild Things,Preschool,10:30:00,2,10,2
2022-01-10,Wild Things,Preschool,11:00:00,2,10,2
2022-01-10,Wild Things,Preschool,11:30:00,2,10,2
2022-01-10,Wild Things,Preschool,12:00:00,2,10,2
2022-01-10,Wild Things,Preschool,12:30:00,2,10,2
2022-01-10,Wild Things,Preschool,13:00:00,2,10,2
2022-01-10,Wild Things,Preschool,13:30:00,2,10,2
2022-01-10,Wild Things,Preschool,14:00:00,2,10,2
2022-01-10,Wild Things,Preschool,14:30:00,2,10,2
2022-01-10,Wild Things,Preschool,15:00:00,2,10,2
2022-01-10,Wild Things,Preschool,15:30:00,2,10,2
2022-01-10,Wild Things,Preschool,16:00:00,1,10,2
2022-01-10,Wild Things,Preschool,16:30:00,1,10,2
2022-01-11,Dinosaur Stomp,Pre-K,07:30:00,3,12,2
2022-01-11,Dinosaur Stomp,Pre-K,08:00:00,4,12,2
2022-01-11,Dinosaur Stomp,Pre-K,08:30:00,9,12,2
2022-01-11,Dinosaur Stomp,Pre-K,09:00:00,9,12,2
2022-01-11,Dinosaur Stomp,Pre-K,09:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,10:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,10:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,11:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,11:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,12:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,12:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,13:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,13:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,14:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,14:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,15:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,15:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,16:00:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,16:30:00,10,12,2
2022-01-11,Dinosaur Stomp,Pre-K,17:00:00,6,12,2
2022-01-11,Dinosaur Stomp,Pre-K,17:30:00,1,12,2
2022-01-11,Wild Things,Preschool,07:30:00,2,10,2
2022-01-11,Wild Things,Preschool,08:00:00,2,10,2
2022-01-11,Wild Things,Preschool,08:30:00,2,10,2
2022-01-11,Wild Things,Preschool,09:00:00,2,10,2
2022-01-11,Wild Things,Preschool,09:30:00,2,10,2
2022-01-11,Wild Things,Preschool,10:00:00,2,10,2
2022-01-11,Wild Things,Preschool,10:30:00,2,10,2
2022-01-11,Wild Things,Preschool,11:00:00,2,10,2
2022-01-11,Wild Things,Preschool,11:30:00,2,10,2
2022-01-11,Wild Things,Preschool,12:00:00,2,10,2
2022-01-11,Wild Things,Preschool,12:30:00,2,10,2
2022-01-11,Wild Things,Preschool,13:00:00,2,10,2
2022-01-11,Wild Things,Preschool,13:30:00,2,10,2
2022-01-11,Wild Things,Preschool,14:00:00,2,10,2
2022-01-11,Wild Things,Preschool,14:30:00,2,10,2
2022-01-11,Wild Things,Preschool,15:00:00,2,10,2
2022-01-11,Wild Things,Preschool,15:30:00,2,10,2
2022-01-11,Wild Things,Preschool,16:00:00,2,10,2
2022-01-11,Wild Things,Preschool,16:30:00,1,10,2
2022-01-11,Wild Things,Preschool,17:00:00,1,10,2
2022-01-12,Dinosaur Stomp,Pre-K,07:00:00,1,12,2
2022-01-12,Dinosaur Stomp,Pre-K,07:30:00,2,12,2
2022-01-12,Dinosaur Stomp,Pre-K,08:00:00,7,12,2
2022-01-12,Dinosaur Stomp,Pre-K,08:30:00,8,12,2
2022-01-12,Dinosaur Stomp,Pre-K,09:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,09:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,10:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,10:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,11:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,11:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,12:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,12:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,13:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,13:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,14:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,14:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,15:00:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,15:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,16:00:00,8,12,2
2022-01-12,Dinosaur Stomp,Pre-K,16:30:00,9,12,2
2022-01-12,Dinosaur Stomp,Pre-K,17:00:00,5,12,2
2022-01-12,Wild Things,Preschool,08:00:00,1,10,2
2022-01-12,Wild Things,Preschool,08:30:00,1,10,2
2022-01-12,Wild Things,Preschool,09:00:00,1,10,2
2022-01-12,Wild Things,Preschool,09:30:00,1,10,2
2022-01-12,Wild Things,Preschool,10:00:00,1,10,2
2022-01-12,Wild Things,Preschool,10:30:00,1,10,2
2022-01-12,Wild Things,Preschool,11:00:00,1,10,2
2022-01-12,Wild Things,Preschool,11:30:00,1,10,2
2022-01-12,Wild Things,Preschool,12:00:00,1,10,2
2022-01-12,Wild Things,Preschool,12:30:00,1,10,2
2022-01-12,Wild Things,Preschool,13:00:00,1,10,2
2022-01-12,Wild Things,Preschool,13:30:00,1,10,2
2022-01-12,Wild Things,Preschool,14:00:00,1,10,2
2022-01-12,Wild Things,Preschool,14:30:00,1,10,2
2022-01-12,Wild Things,Preschool,15:00:00,1,10,2
2022-01-12,Wild Things,Preschool,15:30:00,1,10,2
2022-01-12,Wild Things,Preschool,16:00:00,1,10,2
2022-01-13,Dinosaur Stomp,Pre-K,07:00:00,1,12,2
2022-01-13,Dinosaur Stomp,Pre-K,07:30:00,4,12,2
2022-01-13,Dinosaur Stomp,Pre-K,08:00:00,8,12,2
2022-01-13,Dinosaur Stomp,Pre-K,08:30:00,8,12,2
2022-01-13,Dinosaur Stomp,Pre-K,09:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,09:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,10:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,10:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,11:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,11:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,12:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,12:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,13:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,13:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,14:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,14:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,15:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,15:30:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,16:00:00,9,12,2
2022-01-13,Dinosaur Stomp,Pre-K,16:30:00,8,12,2
2022-01-13,Dinosaur Stomp,Pre-K,17:00:00,6,12,2
2022-01-13,Wild Things,Preschool,07:30:00,1,10,2
2022-01-13,Wild Things,Preschool,08:00:00,2,10,2
2022-01-13,Wild Things,Preschool,08:30:00,2,10,2
2022-01-13,Wild Things,Preschool,09:00:00,2,10,2
2022-01-13,Wild Things,Preschool,09:30:00,2,10,2
2022-01-13,Wild Things,Preschool,10:00:00,2,10,2
2022-01-13,Wild Things,Preschool,10:30:00,2,10,2
2022-01-13,Wild Things,Preschool,11:00:00,2,10,2
2022-01-13,Wild Things,Preschool,11:30:00,2,10,2
2022-01-13,Wild Things,Preschool,12:00:00,2,10,2
2022-01-13,Wild Things,Preschool,12:30:00,2,10,2
2022-01-13,Wild Things,Preschool,13:00:00,2,10,2
2022-01-13,Wild Things,Preschool,13:30:00,2,10,2
2022-01-13,Wild Things,Preschool,14:00:00,2,10,2
2022-01-13,Wild Things,Preschool,14:30:00,2,10,2
2022-01-13,Wild Things,Preschool,15:00:00,2,10,2
2022-01-13,Wild Things,Preschool,15:30:00,2,10,2
2022-01-13,Wild Things,Preschool,16:00:00,2,10,2
2022-01-13,Wild Things,Preschool,16:30:00,1,10,2
2022-01-13,Wild Things,Preschool,17:00:00,1,10,2
2022-01-14,Dinosaur Stomp,Pre-K,07:30:00,3,12,2
2022-01-14,Dinosaur Stomp,Pre-K,08:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,08:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,09:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,09:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,10:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,10:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,11:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,11:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,12:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,12:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,13:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,13:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,14:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,14:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,15:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,15:30:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,16:00:00,7,12,2
2022-01-14,Dinosaur Stomp,Pre-K,16:30:00,4,12,2
2022-01-14,Dinosaur Stomp,Pre-K,17:00:00,1,12,2
2022-01-14,Wild Things,Preschool,07:30:00,1,10,2
2022-01-14,Wild Things,Preschool,08:00:00,2,10,2
2022-01-14,Wild Things,Preschool,08:30:00,2,10,2
2022-01-14,Wild Things,Preschool,09:00:00,2,10,2
2022-01-14,Wild Things,Preschool,09:30:00,2,10,2
2022-01-14,Wild Things,Preschool,10:00:00,2,10,2
2022-01-14,Wild Things,Preschool,10:30:00,2,10,2
2022-01-14,Wild Things,Preschool,11:00:00,2,10,2
2022-01-14,Wild Things,Preschool,11:30:00,2,10,2
2022-01-14,Wild Things,Preschool,12:00:00,1,10,2
2022-01-14,Wild Things,Preschool,12:30:00,1,10,2
2022-01-14,Wild Things,Preschool,13:00:00,1,10,2
2022-01-14,Wild Things,Preschool,13:30:00,1,10,2
2022-01-14,Wild Things,Preschool,14:00:00,1,10,2
2022-01-14,Wild Things,Preschool,14:30:00,1,10,2
2022-01-14,Wild Things,Preschool,15:00:00,1,10,2
2022-01-14,Wild Things,Preschool,15:30:00,1,10,2
2022-01-14,Wild Things,Preschool,16:00:00,1,10,2
2022-01-14,Wild Things,Preschool,16:30:00,1,10,2
2022-01-18,Dinosaur Stomp,Pre-K,07:30:00,3,12,2
2022-01-18,Dinosaur Stomp,Pre-K,08:00:00,8,12,2
2022-01-18,Dinosaur Stomp,Pre-K,08:30:00,10,12,2
2022-01-18,Dinosaur Stomp,Pre-K,09:00:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,09:30:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,10:00:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,10:30:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,11:00:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,11:30:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,12:00:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,12:30:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,13:00:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,13:30:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,14:00:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,14:30:00,11,12,2
2022-01-18,Dinosaur Stomp,Pre-K,15:00:00,2,12,2
2022-01-18,Dinosaur Stomp,Pre-K,15:30:00,1,12,2
